{'__module__': '__main__', '__dict__': <attribute '__dict__' of 'Flag' objects>, '__weakref__': <attribute '__weakref__' of 'Flag' objects>, '__doc__': None, 'diff_path': '/mnt/nas5/joonsung/SD_finetuned/sd-COCO-checkpoint-3', 'anchor': 0, 'dataset_train_name': 'members', 'dataset_test_name': 'nonmembers', 'attack': 'MoFit', 'T': 1000, 'even_num': 10, 'max_n_samples': 1, 'max_clid_samples': 1, 'trials_eacht': 1, 'train_batch_size': 8, 'dataloader_num_workers': 0, 'resolution': 512, 'image_column': 'image', 'caption_column': 'text', 't_sec': 100, 'timestep': 10, 'stpsnumi': 1, 'outdir': 'path/to/../MoFit/Results/COCO', 'dataset_config_name': None, 'cache_dir': None, 'train_data_dir': None}	/mnt/nas5/joonsung/SD_finetuned/sd-COCO-checkpoint-3	
0.39872	-0.0045614	-0.0044186	-0.00083742	-0.00074407	0.39797
0.40788	0.0098038	0.0052267	0.0092629	0.011659	0.41954
0.467	0.0044137	-0.0057424	-0.0052904	-0.0026501	0.46435
0.30802	0.0042831	0.008212	0.014768	0.0095814	0.3176
0.34289	-0.010527	-0.0086058	-0.0029467	-0.0096777	0.33321
0.39809	-0.0010889	-0.0067702	-0.0030064	-0.0010121	0.39708
0.28892	0.0099946	0.018732	0.02145	0.017568	0.30649
0.34072	0.0039284	0.0023902	0.0072289	0.008869	0.34959
0.46901	-0.0038624	0.00069442	0.0025014	0.0067661	0.47578
0.39644	-0.0006679	0.0029106	0.0099722	0.005544	0.40199
0.39463	-0.0015473	-0.0029078	-0.0044021	-0.0024864	0.39215
0.27594	0.0031814	0.0050017	-0.0014781	0.0011923	0.27714
0.4087	-0.0024916	0.024621	0.010262	0.0080451	0.41674
0.32513	-0.0011519	0.0029815	0.0012333	0.0015506	0.32669
0.23881	-0.0011161	0.0014404	0.00070451	-0.0002408	0.23856
0.39639	-0.0074926	-0.014219	-0.0060423	-0.0055208	0.39087
0.49321	-0.0057997	-0.0035422	-0.0058857	-0.0042841	0.48892
0.44329	-0.011563	-0.0064491	0.0068995	-0.0025861	0.4407
0.37527	-0.00044188	0.0046187	0.0071111	0.0037101	0.37898
0.34084	-0.0016732	-0.001836	-0.0020632	-0.00019142	0.34065
0.41378	0.0059302	0.015882	0.021142	0.010543	0.42433
0.46183	-0.004605	-0.0047502	-0.0082159	-0.0083523	0.45348
0.39694	-0.0039416	-0.0017806	-0.003843	-0.0057217	0.39122
0.44455	-0.0026595	0.00020197	0.0048766	0.0072978	0.45184
0.30216	-0.0095084	-0.0030107	-0.0085036	-0.011174	0.29098
0.51822	-0.020795	-0.015099	0.0080848	-0.025086	0.49313
0.4149	-0.0022546	0.0029662	0.0028273	0.0026566	0.41755
0.32698	-0.007526	-0.0027712	0.0015684	0.00078309	0.32777
0.45277	-0.0029386	-0.016574	-0.01199	-0.022074	0.4307
0.23487	0.078088	0.043247	0.069915	0.091981	0.32685
0.18564	-0.00020345	0.0062416	-0.0018416	-0.00090139	0.18474
0.41147	-0.0039642	-0.0035549	-0.0025599	-0.0016116	0.40986
0.40159	-0.0055475	-0.00078419	-0.0019432	-0.00015891	0.40143
0.34662	-0.003765	-0.0053757	-0.001469	-0.0085301	0.33809
0.3126	0.0056532	0.0077902	-0.0021567	0.0054986	0.3181
0.35494	0.0021253	0.034968	0.033537	0.033424	0.38837
0.38604	0.001982	0.0007185	-0.0025735	0.0079737	0.39401
0.39791	0.0017954	0.0037868	-0.00016129	0.003013	0.40092
0.37019	-0.019122	-0.0214	0.0014487	-0.022076	0.34812
0.25362	-0.0043745	0.0015257	-0.0026287	0.0015917	0.25521
0.4771	-0.0038185	-0.0017399	-0.0039571	0.0017807	0.47888
